Job Index,Company Name,Position Title,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
220,Select Specialty Hospital-Columbus East,Chief Executive Officer (CEO),33803142,0.964596116448141,13565152,0.9622402590303953,18784594,0.9582337060309781
221,LifePoint Health,Chief Financial Officer (CFO),19446337,0.9221614773251956,23513618,0.9195527674201179,28969385,0.9193317407932811
222,Allstate,Allstate Agency Owner - CEO of You,18208580,0.9555681206224694,91051945,0.9549735619489303,18171955,0.9540056696113461
223,"Transtar Industries  Walton Hills, OH Remote ",Customer Service Representative - Remote,34594746,0.9569547544562547,35474904,0.9473946504992082,19156751,0.9468636663577912
224,"Guest Supply  Grove City, OH Remote",Customer Service Representative (Work at Home),14508237,0.9585788341383534,27847081,0.9567475996365786,34594746,0.9529540391193148
225,DEPARTMENT OF DEFENSE Defense Counterintelligence and Security Agency,Investigator,24588864,0.9333752303312066,27847081,0.9300498104559772,23138078,0.9298408229279813
226,DEPARTMENT OF JUSTICE Drug Enforcement Administration,Diversion Investigator,10554236,0.95325553676337,23138078,0.9504393397586209,15100547,0.9503297724261577
227,"National Security Agency  Fort Meade, MD ",Polygraph Examiner - Entry to Mid-Level (MD),26125407,0.9423167258119346,39082090,0.9404954727614074,29134372,0.9374775296374609
228,SPECIAL AGENT - GS 1811-10 (EXTERNAL - All U.S. Citizens),Special Agent,24588864,0.9478143108792704,15100547,0.9469165444315336,10876132,0.941852007408686
229,"Maryhaven, Inc.",MARKETING SPECIALIST,27096471,0.9637997269102707,39237915,0.962582911265375,91515108,0.959286710241464
230,Pyramid Consulting,Marketing Specialist/ Brand Marketing || Work from Home,22706174,0.9556257624501057,79759716,0.9523204255699269,16276121,0.9505318038997248
231,Colliers I Columbus,Marketing Specialist,28939941,0.9263280268206449,30938994,0.92220663933493,26278597,0.9219744947681823
232,Wolters Kluwer,Marketing Specialist,25038571,0.9394586053783304,79759716,0.9382974415088905,22706174,0.9375497812675333
233,Gravity,Marketing Event Coordinator,29134721,0.919482457930853,26790545,0.9168287597891134,13964744,0.9144704874885998
234,"Peraton  Arlington, VA","Background Investigator (FT Employee) - Arlington, VA",66683238,0.939518157777449,29926588,0.9351786961368072,94230796,0.9324133530133474
235,"CIA  Washington, DC On-site",Polygraph Examiner,39082090,0.9150020318287926,37348041,0.9144994561757827,19717385,0.9137901848699574
236,DCG TRADE,Construction Project Manager,20905088,0.9675436940084832,35971546,0.9561650024555478,28628090,0.9551642881398796
237,Haley & Aldrich,Project Manager (CCR focused),28815362,0.9472859997394618,14049846,0.9430037488406484,28628090,0.9425538408065117
238,"MCM Company, Inc.",Sr. Project Manager,28815362,0.9523627095895963,27798860,0.9517295474275923,27246366,0.9470789196800604
239,"C&K Industrial Services, Inc.",Infrastructure Services Project Manager,17876954,0.9660041222066099,38698573,0.9657226523210162,17781039,0.9647487574924523
240,Iontra LLC,Project Manager 100% Remote,28628090,0.9560800801023304,16203589,0.9495269075944804,20905088,0.948487208022657
241,Atlas,Environmental Project Manager,24154692,0.9536608343232889,15823995,0.9504088274652257,25919149,0.9475153150399036
242,Professional Placement Services,Project Manager,15721849,0.9515857443840605,19364677,0.949550813890633,12826414,0.9477722992025506
243,The Adcom Group,Digital Development Project Manager,68781345,0.9514185129577009,32308556,0.9514123375970522,13879043,0.9503589299557085
244,THP Limited,Project Manager,28815362,0.93967860422731,27798860,0.9336135080937228,24322804,0.9324193576083256
245,APEX Race Parts,Ecommerce Manager  Remote,80679862,0.9575493462890534,39166680,0.9536683197896431,29825044,0.9517626905440104
246,Sherwin-Williams,Senior eCommerce Engineer,28126340,0.9622886509493336,29196643,0.959305580075771,17823436,0.9591525222643291
247,Emerald Resource Group,E-Commerce Manager,34303500,0.9548589916096668,53227466,0.9528628459015389,26780935,0.9480364868189357
248,Graybar,Remote E-Commerce Technical Analyst,27847081,0.9702014199774344,35474904,0.9685210997368423,12938389,0.9667550541822008
249,Apolis,IT Project Manager III - Contract to Hire - Fortune Client,36805025,0.9512787866865235,39675895,0.9511121815734072,59962788,0.9493139408158202
250,Kantar,Ecommerce Consultant,11773925,0.9564252731487739,25162378,0.9552107900393703,59696315,0.9546962874282685
251,Fortune Brands,Senior Project Manager - eCommerce-Certified Scrum Master,19612167,0.9156381046551141,11890896,0.911992547491657,15823995,0.9114067675341881
252,Smuckers,"Manager, Commerce Marketing",79759716,0.9509216457076204,16276121,0.9498821973849791,25162378,0.9497074816512965
253,TEKsystems,Project Manager I/II- Remote,13575312,0.9392966467407182,13405733,0.9346218692065063,27485716,0.9344607347380726
254,Code3,Ecommerce Account Manager,35474904,0.9600707733572105,17132168,0.9598851696109244,38225199,0.9580989878261433
255,Experian,Manager ecommerce,13964744,0.9523711135845323,80679862,0.9516585006584055,88907739,0.9515073683826758
256,Quadient,Remote Customer Service Representative,14267489,0.9596612595550076,10549585,0.955360260651207,83338413,0.9534641756195502
257,Regular,Bilingual Spanish CUSTOMER SERVICE REPRESENTATIVE Work From Home...,34594746,0.9537140526356551,49486820,0.9430809290021407,97123005,0.9413277437907315
258,SupportNinja,Customer Service Representative L2 (Work-At-Home),34594746,0.9468971143463005,19156751,0.9436274449646445,19938081,0.9405775522165258
259,Upwork,Customer Service Representative,29928796,0.9165905446820755,79376680,0.9153191854799786,29399491,0.9116594360718846
260,DFIN,Customer Service Representative - (1st Shift) - Remote,66683238,0.9437682908591845,84512719,0.9387475218555943,29926588,0.9380399497588439
261,American Income Life Insurance Company,Customer Service Representative / Remote,19156751,0.9491822960682611,38225199,0.9487616336381468,35474904,0.9482769003269458
262,Moen,Part-Time Customer Service Representative (Remote),41910253,0.948789558751348,24544244,0.9439424294105108,91515108,0.941902715263359
263,Conduent,Remote Customer Service Associate,14508237,0.9449641311214684,13909762,0.9421816821017572,64471954,0.9396877967483713
264,Randstad USA,Work From Home Customer Service Representative,24544244,0.9416141738467017,14508237,0.9376596583984765,35474904,0.9354700644389795
265,Volt,Talent Acquisition Specialist / Recruiter,18297650,0.9664446317075102,13879043,0.9533107234104378,17412079,0.9517193253404392
266,"Cprime, Inc",Talent acquisition recruiter,66683238,0.9157779796902301,37348041,0.9047377958501619,99244405,0.9037652141970431
267,Conexess Group,Talent Acquisition Coordinator/ Technical Recruiter (100% Remote...,18297650,0.9665813816481863,13520837,0.9553507684095871,24544244,0.9515311993573587
268,Southcoast Health,Talent Acquisition Advisor (Healthcare)   REMOTE,85417107,0.9506975179728717,29134372,0.9446435782758275,37348041,0.939696868020081
269,ACL Digital,Talent Acquisition Specialist,11890896,0.9138069001994115,15823995,0.9138049310013637,24322804,0.9111581110682658
270,ASML,Talent Acquisition Manager,66683238,0.9314506075817395,84512719,0.9261981292598931,37348041,0.9250613235703524
271,ALTEN,Senior Talent Acquisition Specialist,18297650,0.9262439770953463,13879043,0.9200045621504538,24184357,0.9196631250529896
272,American Express,Recruiter,18171955,0.9641735638063142,18208580,0.9629597391932975,24544244,0.9592743108018116
273,YWCA Columbus,Chief Executive Officer,13115648,0.9449063095936174,29134372,0.9414103547145902,21663616,0.9406065920316333
274,Platform Partners,Marketing Visionary,60624892,0.9633359811081227,35422305,0.9602613317376754,98309114,0.9568732274296723
275,Home For Families,Marketing Specialist,11677012,0.9055933349639321,66683238,0.9022228208928453,22551979,0.895863162898906
276,Caesars Entertainment,COORDINATOR - MARKETING,21060367,0.9331288405479525,36019469,0.9305791237162395,54259150,0.9256747143691382
277,FleetCor,Digital Marketing Specialist (REMOTE),80679862,0.9416806199095404,18354623,0.9361343989875266,26160200,0.9344131950820722
278,porkbun,Marketing Content Specialist (Remote),13837784,0.956923794686477,85421438,0.9560454160598317,18927233,0.953084461699909
279,BDS Marketing,"Full Time Digital Marketing Specialist - Columbus, OH",22706174,0.9592924386431761,85421438,0.9542739505709746,16276121,0.9528172971091278
280,Sykes,Customer Service Representative,74191424,0.9370924699826126,28670024,0.9368904578797966,27531694,0.9364966732398721
281,Macys--Remote,Customer Service Representative ,29865476,0.9459287353436561,13909762,0.9445913827809069,54067174,0.942527971740202
282,Test Company,Test position,50328713,0.7099309995003025,24668861,0.6960292052605035,18024825,0.6868208095825629
283,"Chewy  Phoenix, AZ Remote",Customer Service Representative,14508237,0.9629919007700085,35474904,0.9582401402251666,26127853,0.9581585004133067
284,Dynamic Gymnastics,Coach,70603826,0.9196121738434547,19037403,0.9136570354209171,24444525,0.9103883243737275
285,"Honors Holdings, LLC",Fitness Coach,28669770,0.95942783576603,15636923,0.9567872246126129,24251588,0.9547154367924071
286,Onelife Fitness,Strength & Conditioning Coach Jobs at Onelife Fitness – Falls...,15636923,0.9572820215499737,28669770,0.9547318753652496,34792238,0.9472555044986307
287,Bread Financial,Fraud Representative,34594746,0.9517889689104302,27847081,0.9458391406092235,24508725,0.9441907022440539
288,Choice Recovery,Marketing Director,50328713,0.7099309995003025,24668861,0.6960292052605035,18024825,0.6868208095825629
289,Blue Frog Solutions | Marketing Agency,HTML and Wordpress Developer,83816738,0.9034955056994709,20674668,0.8992387300667758,12144825,0.8928338201270243
290,Swifty Web Agency,Wordpress Developer,29134721,0.9297805947678242,28126340,0.924045201063928,62994611,0.923868997016805
291,Shopcanal,E-commerce Strategist,15602094,0.9325479916073469,33141415,0.9316066038021237,29134721,0.9298088710898071
292,Tesla,Data Entry Clerk,27847081,0.9301117943102764,34594746,0.9293138485928405,59777056,0.9250380913887037
293,Work From Home Toward Jobs,Data Entry Clerk,14508237,0.9393511130919273,26127853,0.9389525728897907,19156751,0.9371896188352784
294,Explore Job Search,Data Entry Clerk,50328713,0.7099309995003025,24668861,0.6960292052605035,18024825,0.6868208095825629
295,Wild Horse Remote Jobs,Data Entry Clerk,41910253,0.938147119989025,27847081,0.9322677550805258,34594746,0.9308099843638267
296,Visron Technical LLC,Data Entry Specialist,14449423,0.9472280045821257,54421668,0.9468348139836741,41950126,0.946384854377686
297,SimplyInsured,Data Entry Clerk,73448369,0.9226672443134873,45077654,0.9109638616855711,17847636,0.9105295222374888
298,Kelly Services,Data Entry - Brecksville,15717923,0.8698103345153916,98559931,0.8635233372252356,23734441,0.8607386675225561
299,Brooklyn Legal Services Corporation A,"Attorney in Brooklyn, NY",13855004,0.7824314804507974,58105060,0.7710223058249828,33704389,0.7708340518233108
300,Yorkson Legal,Landlord Tenant Attorney,18155310,0.8927829115112398,14640322,0.8901305966875324,15100547,0.8899569732337613
301,"Connors And Sullivan Attorneys At Law, PLLC","Litigation - General/Commercial Attorney in Brooklyn, NY",26098594,0.9211626822733306,15100547,0.9210711110681926,10332998,0.9099933527357411
302,Brooklyn Legal Services Corporation a,Program Director / Supervising Attorney,24184357,0.9440859159902899,18155310,0.9435088068906228,11152490,0.942122094643673
303,New York City Department of Finance,Enforcement Attorney,15100547,0.9419352160035075,17781039,0.9362388812989799,21782152,0.9361400770598952
304,CAMBA,"Attorney, CAMBA Legal Services, Brooklyn",28635795,0.9049103453254486,74126637,0.8979464357262726,12938200,0.8955970534469534
305,Brooklyn Defender Services,"Attorney in Brooklyn, NY",17730889,0.8924332673670874,35474904,0.8874933674630423,34594746,0.8874495844643913
306,Access Justice Brooklyn,Staff Attorney,14064815,0.9429529223008576,33370664,0.9421136219901891,24588864,0.9411003748260349
307,FOOD IN MOTION INC.,Sales And Marketing Specialist,26278597,0.8749657850299284,29928796,0.8706103639939833,17694454,0.8700870793726594
308,JPMorgan Chase,US Sales & Marketing - Consumer Specialist - Executive Director,69181350,0.9438977350766102,18208580,0.9373198965020613,18805506,0.9364850434479854
309,Prodigy Acquisitions,Sales & Marketing Specialist,26780935,0.9560959713611872,11902276,0.9534045846063806,13386301,0.9528489324083476
310,"Thom Browne, Inc.",Marketing Specialist,28939941,0.9622906040748842,16276121,0.9510236405538157,25162378,0.9467442807345735
311,The Trade Desk,Senior Sales Marketing Specialist (Programmatic),25397102,0.9463785886526093,69181350,0.9447416375088884,19497420,0.9436986121325314
312,ROSE,Sales and Marketing Coordinator,16276121,0.9537231761023814,22706174,0.9505779762421953,25162378,0.9477940797172122
313,Healthfirst,Marketing Specialist,66683238,0.9356999392536729,29926588,0.9332458116472255,11677012,0.9247809478751453
314,Pragma,Growth Marketing Specialist,26932091,0.9456680217617115,28679359,0.9447801989552694,32531824,0.9415078906094116
315,Design Resources Group Architects AIA,Marketing Coordinator,44145704,0.9288822007444382,27529455,0.9242733529711282,28471099,0.9233420907154051
316,iDesign Marketing Group,Social Media Manager,28669770,0.918920575359184,66683238,0.91837017007783,99244405,0.9155001086523749
317,VirtualVocations,Email marketing specialist,27419236,0.8716873863324558,12085736,0.8711405419495069,80679862,0.8710388442933661
318,Promise Care NJ,Pharmacy Marketing Representative,17189156,0.9379476395534567,24544244,0.9351560380976252,35302620,0.9329038656466984
319,MedCerts,Career Coach (Remote),66683238,0.9517872554699012,37348041,0.9501813658182078,36019469,0.9481480232956006
320,Springboard,Career Coach Waitlist (Part-time/Contract/US Remote),99244405,0.9477705570371457,37348041,0.9444562644288407,66683238,0.944140811285438
321,Rora (Formerly Ralph),Career Advisor (Career Coach),37348041,0.9426209708904763,17911230,0.9369341498394478,84512719,0.9362329770227971
322,App Academy,"Career Coach, Alumni Talent Services",66683238,0.9464082615295915,84512719,0.9421836901622839,99244405,0.9409533259168408
323,Medcerts,Career Coach (Remote),66683238,0.9597766083822874,99244405,0.9558934419644091,37348041,0.951273503244862
324,Ancora Education,Career Services Coach-Remote Full Time,37348041,0.9442514122980761,86597425,0.9420311448477481,27090089,0.9400018388163585
325,Placement,Career Coach,37348041,0.9299844577226734,20279756,0.9201761093344526,70603826,0.9168718554652693
326,Pathrise,Career Coach (Remote Accepted),37348041,0.9375059410984954,66683238,0.9363329494616052,28669770,0.9307656306245271
327,Punchh,Technical Support Agent (Remote),22450718,0.9532591389344631,46260230,0.9487194387515532,83338413,0.9480069128454276
328,Genesis Digital LLC,Remote Technical Support Agent,35474904,0.9658037469312355,14508237,0.9613918321792052,14064815,0.961076096679729
329,Alorica,Technical Support Representative - Work from Home!,66683238,0.9323481919626511,25926667,0.9313712239012957,26924514,0.9304402801948402
330,Salesloft,Technical Support Agent (Remote),83338413,0.9222330386852629,11020140,0.9121976130515932,13964744,0.9068100659352181
331,ExecOnline,Part-Time Technical Support Agent (Remote),29134721,0.9544194467583083,83338413,0.9519056108881975,21125113,0.950464451536958
332,Live Your Message,Customer Support Agent (remote),28939941,0.9523173004142259,13727873,0.950437831466754,22391901,0.9477999200974365
333,Altoida,Technical Support Agent (Remote CT/MT/PT USA),35474904,0.9595016393498784,34594746,0.9586740981351871,38897568,0.9580098682993157
334,Minerva Project,Technical Support Agent (Remote),29134721,0.9288087748023064,13964744,0.912309102401424,83338413,0.9092568350414845
335,"Solera, Inc.",Tech Support Agent - Remote US,14508237,0.9535486743439702,34594746,0.9473261693166365,24544244,0.9467882569789552
336,University Hospitals Careers,Clinical Educator Part Time,12613221,0.9192044597244347,60624892,0.91889968821217,20399718,0.9180884122952836
337,Cleveland Clinic,Perioperative Educator,15958967,0.9272593234680107,20399718,0.9225266894919286,12613221,0.9148028744293548
338,Soliant,Special Education Teacher 2022/2023 School Year,17481570,0.9407004336568641,18725071,0.9352414831755369,33704389,0.9332841341453834
339,KinderCare Education,Teachers at Alpha Park KinderCare,27524018,0.9410346620951271,27531694,0.9401403480322621,35421497,0.9394549775987505
340,"The Renaissance Network, Inc.","K-12 Director of Educational Partnerships, Northeast - Remote #1931",14070138,0.9513865736023295,18368613,0.9505634295506928,27850777,0.9486474540065756
341,Smith and Hartman Performance Group,Remote Education Advocate,70196518,0.9424881517992343,28939941,0.9416556596511069,59011090,0.9404336961735511
342,Abiomed,Cardiology Clinical Educator - Cleveland,16356151,0.9268841529921514,46772262,0.9255495942634026,80053367,0.9239336814325722
343,MKTG,"Brand Educator - Cleveland, Ohio (Remote)",54308684,0.9552971545419874,72652441,0.9488015412124591,42304307,0.9477868121932115
344,UC San Diego Medical Center,Senior Project Manager,15721849,0.9549264787107516,94503308,0.9537068567351759,12826414,0.9529307401940825
345,Globalization Partners,Project Manager,29134721,0.9577137789900375,13964744,0.9565290179247882,21867728,0.9510037856449234
346,San Diego State University,Project Manager,36019469,0.9431358837892029,29134372,0.9422591091244104,37292350,0.9416916418040466
347,Forward Slope Inc.,Project Manager,21038022,0.9565198899674441,27485716,0.9540072632730108,29134721,0.9533219100505208
348,"VSV WINS, INC",Remote Project Manager,13964744,0.9149957123091907,21038022,0.910863566135923,29134721,0.9095730225318236
349,BAE Systems,Project Manager/Ship Manager,24322804,0.9426236222881546,19612167,0.9414406114644553,20026169,0.9375411077714358
350,"Intelliswift Software, Inc.","Remote - Release Project Manager - San Diego, CA or North Carolina",30344127,0.9563266219531095,22983516,0.9523457025874172,16203589,0.9505634675039012
351,What Goes Around Comes Around,Sales Associate,29928796,0.9520600816821041,26530696,0.9510723863859343,28867567,0.9480324992771796
352,Fourth Floor,Sales Associate – Luxury Brand in NYC!,18509268,0.9705015188114476,28867567,0.9683254735585158,41586420,0.9675703615338485
353,Macys,"Manager, Sales and Customer Service",24544244,0.9614747376521593,34304175,0.9610447891003386,27847081,0.9609276317073856
354,Home Depot,Customer Service/Sales,34594746,0.927085312357476,21856577,0.9246155412747415,11444536,0.9229131332418925
355,BENCO NEW YORK,Sales And Marketing Representative,17189156,0.9228152144824302,13352113,0.9194149497803317,24544244,0.9187843111904956
356,ON THIS DAY,Sales Professional,72652441,0.901900729042778,10568350,0.8981518727686653,28867567,0.8970095103034728
357,Gaf,Sales Service Representative,28867567,0.9647261568844563,71576860,0.9634576693669054,13386301,0.9593662893582224
358,Drybar Shops,Sales Associate / Customer Service Representative,26530696,0.9309150566345932,25839123,0.9293473494724588,24673903,0.9286853378762607
359,Career-Coach Services ,Career Coach Counselor,37348041,0.9060800790542953,29926588,0.9057512915036507,18725071,0.9040095702742106
360,"Placement, Inc",Career Coach,37348041,0.9394490978339809,85417107,0.9344496788630907,20279756,0.9335520746934669
361,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,27847081,0.9283496897900693,18297650,0.9250354069080063,24544244,0.9214111111695844
362,NuVasive,"Sales Associate (Providence, RI)",16911115,0.9540560748425215,22925443,0.9538681598746486,36252245,0.9536496022279448
363,Symmetry Financial Group,Sales Representative / Sales Associate,24544244,0.9449077330519213,91515108,0.9440950687344519,24967652,0.9433683732716716
364,Showcase,Sales Associates- Providence Place,65456466,0.9472864961973417,28867567,0.9470439841219578,23296286,0.946408305837088
365,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",64471954,0.8839097636065296,58208591,0.8736977571583557,19156751,0.8719049007404016
366,Journeys,Part-Time Sales Associate,14508237,0.8889131190677879,11958994,0.8847827318124006,15337481,0.8842414040821802
367,West Marine,Sales Associate,19156751,0.9230042472726641,11444536,0.9221211451269129,24544244,0.9186745066664334
368,Boscov's Department Store,Sales Associate- FT,19147494,0.9551116798758648,29399491,0.9540620050211076,17659053,0.9524955724267008
369,Match Group,Software Engineer (Remote),29134721,0.9657248349975338,25207620,0.9563421629158413,28630325,0.9545481258070115
370,Applied Insight LLC,Remote Software Developer (Remote),29134721,0.94155121719493,13964744,0.930898597257113,18457785,0.9273040598988627
371,Windstream,Software Engineer I ( 100% Remote),85101052,0.9427285943378658,70089206,0.9416966666607466,11020140,0.939965578601494
372,Climb Credit,Software Engineer (remote),11902276,0.9463130152410744,25162378,0.9457041458013244,81508860,0.9447903070988601
373,CyberCoders,Senior / Lead Software Engineer (Remote),62994611,0.9480105108461815,11020140,0.9468085927454638,29134721,0.944946996435921
374,Citrix,Senior Software Engineer -  Virtualization Group - (Remote),15581242,0.9564803302241971,16877897,0.9522658571470843,18297650,0.9506941893179729
375,Segrera Associates,Senior Full Stack Software Engineer- Remote,13964744,0.9518700397054172,11020140,0.9513803978721522,22450718,0.9502905748293411
376,USAA,Java Software Engineer - Mid Level (REMOTE),28631840,0.9567807601677469,30344127,0.9546505604732967,93301686,0.9544538080427708
377,Mizuho,Biotech Equity Research Associate,69181350,0.964589632106641,25397102,0.961537304717133,12955994,0.956766086116831
378,Teaneck Public Schools,Art Teacher,12386670,0.9267747069551029,31273413,0.9253070635705157,11555549,0.9175588669299615
379,TDC,Senior graphic designer,26790545,0.9331031452023706,18795567,0.9329920388610213,26046064,0.923840032932271
380,HealthCare Support,Remote RN Case Manager,14225422,0.9190050411894602,37374340,0.9164680993462759,13272204,0.9153154288868082
381,Cityblock Health,RN Case Manager- REMOTE,37374340,0.9601407521728944,13565152,0.9598595281476989,33370664,0.9573334875433308
382,Centene Corporation,Case Manager I - Remote,27531694,0.9566554406158223,22485475,0.9495282278633288,69336473,0.9467129961003047
383,HMA,Remote Case Manager II,60624892,0.9583051007095643,23617240,0.95678693979714,80053367,0.9552454581882324
384,Piper Companies,"Case Manager, RN - Remote",46772262,0.9231930312033823,16356151,0.9139954791541972,27182111,0.9119373496667902
385,Symetra Life Insurance Company,Associate New Business Case Manager - Remote,29297393,0.9521932802223679,27726066,0.9494454133809832,93002334,0.9490080714027596
386,MassMutual,DI Case Manager - 100% remote US,41910253,0.9615869235232418,13520837,0.9544534350257734,12938389,0.9535753948529759
387,Highmark Wholecare,Medical Case Manager - (Remote),34962725,0.9506547087154704,23617240,0.9480151353175941,26456474,0.944829226063812
388,Dollar General,Sales Associate,11677077,0.9310189106958244,49475708,0.9286719087796849,23782450,0.9286229465406861
389,Bath & Body Works,Sales Associate-COLONY SQUARE MALL,11958994,0.855556745018049,23782450,0.8510607980345166,11444536,0.8496987717824491
390,Certified Oil,Retail Sales Associate,16391949,0.9190211373171044,29992154,0.9113287832745585,34252537,0.910458688959706
391,Five Below,Sales Associate,55595908,0.8244160966527672,12092347,0.8129674439800448,19396040,0.8097666257346248
392,rue21,"Part Time Sales - Zanesville, OH",34745915,0.8602800776590773,17659053,0.8577304321227626,26530696,0.8574546565415062
393,KOHLS,Part-Time Retail Sales Associate,28939941,0.9314713640130363,26530696,0.9305695392779556,22391901,0.9294317222046907
394,choice recovery example,coach,50328713,0.7099309995003025,24668861,0.6960292052605035,18024825,0.6868208095825629
395,YAI,Therapeutic Coach Team Lead,11847784,0.9057542773625304,35344611,0.8990255195066853,47133747,0.8989423092314908
396,Orthodox Union,Direct Support Professional/Job Coach,74191424,0.8969204166972418,28669770,0.896801910489989,15636923,0.8965696505230034
397,Angott Search Group,Human Resources Director,27531694,0.9279211745809808,37348041,0.9263429664511665,18725071,0.9240124248267276
398,Total Quality Logistics,Human Resources Manager,39081840,0.9515173284470164,34740556,0.9499075709482936,18316239,0.948966483426684
399,Jostin Construction,Director human resources,16877897,0.9390137667399432,59962788,0.9323090052000937,13879043,0.9315489767673768
400,Greater Cincinnati Foundation,"Director, Human Resources",13879043,0.9592496192754094,17412079,0.9580892219400275,16877897,0.9541972639741243
401,"Menard, Inc",Human Resource Coordinator,21796843,0.9412744529597209,24508725,0.9410847482228843,25676643,0.9409900227606005
402,Crane Co.,"HR Director, Americas",13879043,0.9567066869774732,17412079,0.9560941737656601,17812897,0.954753155098336
403,Aveda Institutes,Human Resources Generalist,24508725,0.9456430114275616,80162314,0.944254989565962,39081840,0.9435443513361513
404,strategic HR inc.,Customer Channel Service Representative,35474904,0.9393655428027281,34594746,0.93877942440503,41910253,0.9369792325287734
405,Shake Shack,Construction Project Manager - Remote,27243670,0.9541323385181878,26289308,0.9531629694031007,63083944,0.9519882330851175
406,Barry-Wehmiller Design Group,(3) Construction Project Managers (Remote) (industrial structures),20905088,0.9664099596835591,28628090,0.96576190574493,10281555,0.9593069296115608
407,Scandinavian Tobacco Group,Construction Project Manager (Remote),16203589,0.9623371933853602,22718826,0.9597541436442362,25656981,0.9580175773685962
408,CircusTrix,Construction Project Manager (Remote),16203589,0.9683520187132296,10281555,0.9647606216703187,26994282,0.9606577055927312
409,The Emily Program,Construction Project Manager - Remote,16203589,0.9540235590456094,10281555,0.9473122694620677,51638201,0.9460038239835031
410,Cushman & Wakefield,"Project Manager, Construction Manager (Remote), Project ...",19364677,0.9403870679881814,15721849,0.9360430292929478,49127329,0.9330419141953663
411,Raymond Search Group,REMOTE FLEX - Construction Project Manager,35474904,0.9548282576284206,38698573,0.9519266228459284,39650734,0.9513375770835868
412,CBRE,"Construction Project Manager- (Remote in Detroit, Cleveland, or...",24154692,0.931562232966206,37792474,0.9292987604429941,32773331,0.928734654098232
413,Blackrock,Real Estate Investment Management Associate (Monsey),18824120,0.9366057497273799,15363277,0.9313715048848505,12858898,0.9283767686524145
414,Creative Financial Staffing (CFS),Senior Financial Analyst,28969385,0.9309690173585343,24550866,0.9249883989915466,11877150,0.9232739158479928
415,Optm,"Sr. Software Engineer, Networking (Remote)",22450718,0.9353157322811048,46260230,0.9338231100046352,12472574,0.9333919313665597
416,GitHub,GRC Product Risk Analyst (Remote),41910253,0.96978967758363,12938389,0.9693612185616751,27847081,0.9678428250581116
417,"NITYA Software Solutions, Inc.",Windows Packaging Engineer,41152404,0.9286435610876868,11020140,0.9240378872573503,26790545,0.9214860728291204
418,Tempus,Engineering Lead - Analytics Platform,12011623,0.9479404647661955,88907739,0.9396739796720994,13964744,0.9355762157941483
419,"Holman Frenia Allison, PC","Holman Frenia Allison, PC Hiring for Audit Staff Accountant Job at...",28969385,0.9641074448285682,21853199,0.9636583325490089,29050809,0.9607625931998083
420,Church & Dwight Careers,Accounting Clerk,28969385,0.9296441514603058,23513618,0.9227229967770749,18132924,0.9222327974776561
421,First Commerce Bank,"Senior Accountant, Banking (Lakewood)",28969385,0.9499543254093743,37370455,0.9471713396686583,53640713,0.9461112044507575
422,Spherion,Audit Staff Accountant,28969385,0.9669878798544276,14449423,0.966863892307132,49204385,0.9652734619642039
423,Beech Valley Solutions,"Assurance Senior, Public Accounting",84356308,0.9408200387729774,15592167,0.9393993786332214,28969385,0.9361073079720034
424,Vita Healthcare Group,Accountant,28969385,0.9589175350184216,14055988,0.9579673017178261,15792052,0.9555945127194656
425,Robert Half Accountemps,Accountant,49204385,0.9078307288827138,29050809,0.8982188672757939,28969385,0.8973017359989046
426,Resource Solutions,Business Development Specialist,27847081,0.957783714065725,34594746,0.956014289228041,41910253,0.9544835366471852
427,Care365 Homecare,Business Development Associate,13520837,0.9340366201515002,18155310,0.9312260499211582,39650734,0.9310714630726651
428,Stand 8 Technology Services,Business Development Manager - Talent and Technology Solutions,66683238,0.9319828938176098,99244405,0.924446836139891,37348041,0.9220766976754218
429,City Wide Facility Solutions,Business Development Specialist,23063986,0.9534676032819189,26780935,0.9513386662341047,15918496,0.9506801571095218
430,First Solar,Business Development & Sales Analyst II,15581242,0.9671565316392468,25397102,0.963405103053372,24544244,0.9605484721618767
431,European Recruitment,Business Development Manager (Monsey),18208580,0.954661857502622,29208172,0.9466623027259893,17818707,0.9464263624278306
432,GLG,Manager Business Development,12504278,0.951082167089764,35474904,0.9504470565763679,17189156,0.9481797736211905
433,Carta,Business Development Manager Private Equity,18208580,0.9528781038778216,35164503,0.9523370170337285,29208172,0.9521426808037008
434,Direct TV,Sr Manager - Business Development,11209758,0.932199502710759,80527194,0.932164876026802,13352113,0.927994739938491
435,Legal Marketing And Staffing,Information Technology System Administrator,83338413,0.9383907081655933,24038620,0.9363896610990705,27372171,0.9352937675715121
436,TPD® Workforce & HR Solutions,"Systems Administrator, IT (Brooklyn, NY)",24038620,0.9608667798779009,21125113,0.9592189113045968,22450718,0.9584207618861285
437,Vera Institute of Justice,"Systems Administrator, IT (Brooklyn, NY)",29134372,0.945776843847399,27531694,0.942761667040894,29319314,0.9416914918397861
438,"Core BTS, INC.",Network and Systems Administrator (On-Site ~ NOT REMOTE),17641670,0.9622169462352044,24913648,0.9566682857772366,14593060,0.9530780121459246
